3721,2591,9,839
3722,2593,3,23697
3723,2593,4,6624
3724,2593,9,3782
3725,2594,6,36652
3726,2595,3,9353
3727,2595,8,291
3728,2595,9,3627
3729,2597,7,235
3730,2598,3,19279
3731,2598,4,2599
3732,2598,4,2600
3733,2599,9,2600
3734,2599,10,2598
3735,2600,8,2599
3736,2600,9,2601
3737,2600,10,2598
3738,2601,8,2600
3739,2604,2,3410
3740,2604,6,1480
3741,2605,2,10469
3742,2605,4,3674
3743,2605,9,3228
3744,2606,7,859
3745,2609,2,36528
3746,2609,6,510
3747,2609,6,661
3748,2609,6,2139
3749,2609,6,2610
3750,2610,5,510
3751,2610,5,661
3752,2610,5,2139
3753,2610,5,2609
3754,2613,5,302
3755,2614,7,302
3756,2615,11,1569
3757,2618,2,11685
3758,2618,6,21255
3759,2619,9,2620
3760,2620,8,2619
3761,2623,10,2553
3762,2624,6,2553
3763,2625,3,2678
3764,2625,7,2471
3765,2626,3,2664
3766,2627,7,2471
3767,2628,3,2668
3768,2629,7,2471
3769,2630,7,2471
3770,2631,3,2655
3771,2632,7,2471
3772,2633,3,7045
3773,2633,7,2471
3774,2634,6,2651
3775,2634,7,2471
3776,2635,7,2471
3777,2637,11,2471
3778,2638,7,2471
3779,2640,7,2471
3780,2641,11,2471
3781,2644,7,2471
3782,2645,3,2654
3783,2646,3,2675
3784,2648,3,2674
3785,2648,9,501
3786,2649,3,7045
3787,2650,7,2471
3788,2651,3,2664
3789,2651,6,2634
3790,2652,3,2655
3791,2653,3,2654
3792,2654,3,2645
3793,2654,3,2653
3794,2654,7,2471
3795,2655,3,2631
3796,2655,3,2652
3797,2655,7,2471
3798,2656,3,37112
3799,2656,7,2471
3800,2657,7,2471
3801,2658,7,2471
3802,2659,7,2471
3803,2660,3,2668
3804,2661,7,2471
3805,2662,6,6930
3806,2662,7,2471
3807,2664,3,2626
3808,2664,3,2651
3809,2664,7,2471
3810,2665,6,10534
3811,2665,7,2471
3812,2666,6,31201
3813,2666,7,2471
3814,2667,3,23647
3815,2667,3,29613
3816,2667,7,2471
3817,2668,3,2628
3818,2668,3,2660
3819,2668,7,2471
3820,2669,7,2471
3821,2670,7,2471
3822,2671,3,21493
3823,2671,3,22975
3824,2671,6,19645
3825,2671,7,2471
3826,2672,6,2673
3827,2672,7,2471
3828,2673,6,2672
3829,2673,7,8687
3830,2674,3,2648
3831,2674,7,2471
3832,2675,3,2646
3833,2675,7,2471
3834,2676,7,2471
3835,2677,7,2471
3836,2678,3,2625
3837,2678,7,2471
3838,2680,7,21
3839,2682,8,1327
3840,2683,8,1860
3841,2684,8,406
3842,2685,6,969
3843,2685,9,4938
3844,2686,4,27993
3845,2686,6,2337
3846,2686,9,4208
3847,2686,9,10319
3848,2687,6,20189
3849,2687,8,23815
3850,2688,2,17167
3851,2688,11,2689
3852,2689,7,2688
3853,2691,9,25363
3854,2692,3,1341
3855,2692,3,2252
3856,2692,3,2253
3857,2692,3,2355
3858,2695,5,84
3859,2696,8,2722
3860,2699,8,29283
3861,2699,9,2700
3862,2700,8,2699
3863,2702,4,34005
3864,2705,2,9857
3865,2705,9,2706
3866,2706,2,9858
3867,2706,8,2705
3868,2706,9,2709
3869,2707,2,3659
3870,2707,2,19587
3871,2707,8,3638
3872,2709,8,2706
3873,2710,7,1199
3874,2713,5,1835
3875,2713,8,2110
3876,2714,3,2779
3877,2714,9,2082
3878,2714,12,1643
3879,2714,12,2057
3880,2716,9,24417
3881,2717,8,1490
3882,2717,8,3854
3883,2718,4,7626
3884,2718,6,36163
3885,2719,9,28237
3886,2722,9,2696
3887,2722,12,424
3888,2725,11,539
3889,2725,11,1918
3890,2727,2,3863
3891,2729,9,155
3892,2734,6,4406
3893,2734,8,1064
3894,2738,8,27723
3895,2740,9,2741
3896,2741,8,2740
3897,2743,7,93
3898,2744,2,3292
3899,2745,8,2012
3900,2747,4,10342
3901,2747,6,971
3902,2747,6,3044
3903,2747,6,17959
3904,2747,6,17961
3905,2747,6,17963
3906,2747,8,33371
3907,2749,2,2750
3908,2750,2,2749
3909,2752,8,995
3910,2752,9,4053
3911,2755,3,3038
3912,2755,3,3220
3913,2758,9,13449
3914,2759,3,23023
3915,2759,3,32311
3916,2759,6,30
3917,2759,9,3784
3918,2760,9,2761
3919,2760,10,930
3920,2761,8,930
3921,2761,8,2760
3922,2765,8,6857
3923,2766,2,10199
3924,2766,6,7294
3925,2766,12,9878
3926,2768,8,2274
3927,2769,6,2770
3928,2770,6,2769
3929,2776,9,2777
3930,2777,8,2776
3931,2777,9,2778
3932,2778,8,2777
3933,2779,3,2714
3934,2784,7,1581
3935,2787,8,355
3936,2787,9,6572
3937,2787,11,3956
3938,2787,11,14957
3939,2789,9,4667
3940,2793,11,2997
3941,2793,11,2998
3942,2793,11,2999
3943,2795,2,5072
3944,2798,9,5097
3945,2800,2,2801
3946,2800,2,2802
3947,2800,4,723
3948,2801,8,723
3949,2801,8,2800
3950,2801,9,2802
3951,2802,7,723
3952,2802,7,2800
3953,2802,8,2801
3954,2803,5,890
3955,2803,5,3325
3956,2803,5,3486
3957,2803,5,3505
3958,2803,5,4532
3959,2803,5,5075
3960,2803,5,5440
3961,2804,2,9862
3962,2806,6,8501
3963,2808,11,1710
3964,2808,11,1835
3965,2808,11,1854
3966,2809,4,30530
3967,2818,9,30873
3968,2818,12,7090
3969,2819,9,2229
3970,2821,5,3981
3971,2823,5,2824
3972,2823,9,19959
3973,2823,12,2824
3974,2824,5,2823
3975,2824,5,19959
3976,2825,6,7786
3977,2826,6,7876
3978,2827,9,7004
3979,2828,4,2831
3980,2828,6,2829
3981,2828,6,2830
3982,2829,2,10471
3983,2829,4,25087
3984,2829,6,2828
3985,2829,6,2830
3986,2830,6,2828
3987,2830,6,2829
3988,2831,10,2828
3989,2835,2,12663
3990,2835,11,1035
3991,2837,8,2839
3992,2839,9,2837
3993,2840,10,206
3994,2842,7,527
3995,2847,7,1565
3996,2851,7,912
3997,2852,9,4502
3998,2852,12,6194
3999,2858,2,9486
4000,2858,6,5427
4001,2858,9,2859
4002,2859,8,2858
4003,2867,6,1783
4004,2867,9,9435
4005,2868,3,1387
4006,2869,6,1387
4007,2870,3,1389
4008,2871,5,2396
4009,2871,5,3478
4010,2871,5,5464
4011,2873,7,368
4012,2882,9,3936
4013,2885,2,9464
4014,2885,12,8862
4015,2889,7,269
4016,2892,11,5474
4017,2896,3,5210
4018,2896,3,5213
4019,2899,7,934
4020,2901,7,3545
4021,2903,9,4031
4022,2904,2,5163
4023,2904,2,8728
4024,2904,2,9591
4025,2904,2,33156
4026,2904,4,6768
4027,2904,6,34439
4028,2904,6,34440
4029,2904,8,1575
4030,2904,9,34437
4031,2905,7,1956
4032,2906,7,3399
4033,2910,11,668
4034,2911,7,1810
4035,2912,2,19897
4036,2913,4,25081
4037,2916,4,30061
4038,2916,5,1897
4039,2916,5,5395
4040,2920,10,2402
4041,2921,6,2922
4042,2921,8,2402
4043,2922,10,2921
4044,2923,9,5262
4045,2924,4,6783
4046,2924,8,6361
4047,2924,9,4789
4048,2926,3,17585
4049,2927,2,4205
4050,2928,6,48
4051,2928,7,873
4052,2928,8,3269
4053,2929,8,1941
4054,2931,2,4202
4055,2937,7,531
4056,2942,2,6251
4057,2947,7,351
4058,2948,7,352
4059,2951,3,6945
4060,2951,3,25313
4061,2951,7,918
4062,2952,2,6151
4063,2952,6,317
4064,2954,7,1729
4065,2956,5,3921
4066,2956,8,6015
4067,2958,5,3917
4068,2961,9,552
4069,2962,7,1313
4070,2963,9,3225
4071,2966,9,6007
4072,2967,2,4213
4073,2969,8,54
4074,2971,8,251
4075,2971,9,4080
4076,2978,6,3579
4077,2983,5,1338
4078,2986,2,28813
4079,2987,2,9389
4080,2987,2,9390
4081,2987,4,9387
4082,2987,4,9388
4083,2987,6,9391
4084,2988,9,5653
4085,2993,9,4214
4086,2994,10,1535
4087,2997,6,1371
4088,2997,6,2793
4089,2997,9,2999
4090,2998,6,1371
4091,2998,8,2999
4092,2999,6,1371
4093,2999,8,2997
4094,2999,9,2998
4095,3000,8,1372
4096,3000,8,1577
4097,3000,8,2011
4098,3000,8,2013
4099,3000,8,2014
4100,3000,8,4162
4101,3000,9,6312
4102,3001,2,3618
4103,3001,2,9290
4104,3001,9,13409
4105,3002,9,10271
4106,3002,11,37338
4107,3004,7,1037
4108,3005,6,678
4109,3005,11,1099
4110,3006,2,9795
4111,3006,2,9796
4112,3006,9,30649
4113,3007,7,1041
4114,3007,7,1042
4115,3008,3,31699
4116,3008,5,3915
4117,3008,6,3295
4118,3008,12,32149
4119,3009,4,18061
4120,3009,4,18063
4121,3009,9,5832
4122,3012,9,19271
4123,3012,11,7048
4124,3014,8,3015
4125,3014,9,3016
4126,3015,9,3014
4127,3016,8,3014
4128,3016,9,820
4129,3019,7,1412
4130,3020,6,19751
4131,3023,2,9880
4132,3023,2,10000
4133,3024,2,14249
4134,3024,8,22241
4135,3026,9,5237
4136,3027,6,967
4137,3027,8,1773
4138,3027,9,2174
4139,3028,7,69
4140,3031,7,1132
4141,3032,7,874
4142,3033,8,874
4143,3035,9,30571
4144,3037,7,2400
4145,3038,3,2755
4146,3038,3,3220
4147,3044,6,971
4148,3044,6,2747
4149,3044,6,17959
4150,3044,6,17965
4151,3044,8,33371
4152,3051,7,1932
4153,3053,9,33498
4154,3053,9,33499
4155,3056,9,3370
4156,3057,7,149
4157,3060,4,10313
4158,3067,6,1651
4159,3067,8,711
4160,3069,8,3071
4161,3069,9,1652
4162,3071,8,1651
4163,3071,9,3069
4164,3072,8,1652
4165,3072,9,7144
4166,3076,7,1239
4167,3077,2,35116
4168,3077,2,35158
4169,3077,8,35115
4170,3077,9,34550
4171,3079,6,5755
4172,3080,3,9861
4173,3080,12,1887
4174,3080,12,9875
4175,3081,9,11919
4176,3087,9,9488
4177,3090,8,2198
4178,3090,9,9611
4179,3091,8,861
4180,3091,9,4918
4181,3092,2,13767
4182,3092,3,6553
4183,3092,9,4814
4184,3092,11,9926
4185,3098,11,3676
4186,3102,9,9311
4187,3104,6,35520
4188,3104,6,35521
4189,3110,6,6012
4190,3111,8,1209
4191,3112,8,1995
4192,3114,2,24269
4193,3121,7,2403
4194,3125,4,10594
4195,3129,6,3130
4196,3130,2,22975
4197,3130,2,22977
4198,3130,6,3129
4199,3131,2,31693
4200,3138,7,152
4201,3146,5,2321
4202,3146,6,34622
4203,3153,10,2389
4204,3154,6,2389
4205,3155,6,727
4206,3157,8,824
4207,3159,2,8524
4208,3160,11,4818
4209,3162,4,25073
4210,3164,9,9518
4211,3165,8,1852
4212,3165,9,3604
4213,3167,4,7465
4214,3174,7,1965
4215,3178,6,2073
4216,3182,8,1617
4217,3183,6,1620
4218,3185,8,6557
4219,3190,8,1768
4220,3190,12,598
4221,3199,2,37423
4222,3199,4,25083
4223,3203,7,951
4224,3205,3,6065
4225,3205,7,3239
4226,3205,9,3259
4227,3218,7,129
4228,3219,7,1858
4229,3220,3,2755
4230,3220,3,3038
4231,3221,7,1815
4232,3222,8,2176
4233,3222,9,3223
4234,3222,10,274
4235,3223,8,3222
4236,3223,10,274
4237,3225,8,2963
4238,3225,9,5162
4239,3226,8,1842
4240,3226,9,5028
4241,3227,2,4190
4242,3227,8,1904
4243,3227,9,7254
4244,3228,4,8317
4245,3228,8,2605
4246,3228,9,4872
4247,3229,5,10213
4248,3230,2,4798
4249,3230,9,4726
4250,3231,8,134
4251,3231,9,4765
4252,3232,7,375
4253,3234,7,1583
4254,3239,2,3205
4255,3239,2,9325
4256,3239,6,5167
4257,3239,11,5640
4258,3245,7,2077
4259,3247,10,189
4260,3248,8,1587
4261,3256,4,7536
4262,3256,8,2585
4263,3256,9,2582
4264,3259,8,3205
4265,3259,9,3264
4266,3264,8,3259
4267,3265,10,721
4268,3266,7,394
4269,3268,9,99
4270,3269,2,4469
4271,3269,3,36646
4272,3269,8,873
4273,3269,9,2928
4274,3270,6,1409
4275,3270,9,1410
4276,3272,2,3274
4277,3272,2,3280
4278,3272,9,3273
4279,3272,9,3281
4280,3272,12,4427
4281,3273,8,3272
4282,3273,9,3274
4283,3274,7,3272
4284,3274,8,3273
4285,3274,9,3275
4286,3275,8,3274
4287,3275,9,3276
4288,3276,8,3275
4289,3276,9,3277
4290,3277,8,3276
4291,3277,9,3278
4292,3278,8,3277
4293,3278,9,3279
4294,3279,8,3278
4295,3280,7,3272
4296,3281,8,3272
4297,3281,9,1707
4298,3285,6,3838
4299,3285,6,3839
4300,3288,7,80
4301,3290,2,25597
4302,3290,3,25599
4303,3290,8,4420
4304,3292,7,2744
4305,3295,2,6693
4306,3295,2,25749
4307,3295,3,8921
4308,3295,3,28155
4309,3295,6,3008
4310,3295,12,29739
4311,3297,2,4772
4312,3297,2,5196
4313,3297,8,2563
4314,3297,9,29893
4315,3301,6,349
4316,3301,9,4489
4317,3312,2,8550
4318,3312,2,30449
4319,3312,2,30450
4320,3312,6,2222
4321,3312,11,8551
4322,3312,12,223
4323,3317,6,26447
4324,3318,6,147
4325,3320,11,604
4326,3322,2,5484
4327,3323,8,320
4328,3325,5,890
4329,3325,5,2803
4330,3325,5,3486
4331,3325,5,3505
4332,3325,5,4532
4333,3325,5,5075
4334,3325,5,5440
4335,3328,11,2476
4336,3329,9,2523
4337,3335,3,33378
4338,3335,6,35228
4339,3345,9,25661
4340,3349,8,274
4341,3349,8,5859
4342,3352,7,2001
4343,3354,8,2404
4344,3356,6,3875
4345,3358,5,8078
4346,3361,9,10815
4347,3366,3,31676
4348,3366,5,10588
4349,3366,5,36023
4350,3366,8,14407
4351,3370,5,4729
4352,3370,8,3056
4353,3371,7,820
4354,3371,9,3665
4355,3381,7,1251
4356,3392,8,1579
4357,3394,11,1087
4358,3398,6,4808
4359,3399,2,2906
4360,3399,4,9385
4361,3399,5,1712
4362,3399,5,10648
4363,3401,7,1205
4364,3406,7,1694
4365,3407,4,5539
4366,3410,7,2604
4367,3414,9,34531
4368,3419,8,1568
4369,3420,2,4173
4370,3420,9,4715
4371,3421,6,1486
4372,3425,4,25085
4373,3425,9,35593
4374,3429,8,1055
4375,3430,9,1055
4376,3432,8,3837
4377,3437,2,25053
4378,3444,3,28149
4379,3444,5,12851
4380,3444,5,17621
4381,3444,5,30122
4382,3446,8,8278
4383,3446,9,9544
4384,3447,7,1566
4385,3449,7,489
4386,3454,9,3529
4387,3455,9,5667
4388,3456,8,5116
4389,3456,9,4535
4390,3457,2,8422
4391,3457,9,4752
4392,3460,11,12371
4393,3462,7,518
4394,3462,8,6492
4395,3464,3,32503
4396,3466,7,486
4397,3467,9,6023
4398,3468,7,158
4399,3469,7,444
4400,3478,5,2396
4401,3478,5,2871
4402,3478,5,5464
4403,3479,2,8837
4404,3479,5,14543
4405,3479,5,20757
4406,3479,9,6590
4407,3479,9,31652
4408,3481,3,1985
4409,3481,3,4486
4410,3481,3,5658
4411,3483,10,1453
4412,3484,9,1453
4413,3485,7,801
4414,3486,5,890
4415,3486,5,2803
4416,3486,5,3325
4417,3486,5,4532
4418,3486,5,5075
4419,3486,5,5440
4420,3488,6,5155
4421,3493,8,1835
4422,3496,8,7985
4423,3496,9,6939
4424,3500,8,8229
4425,3501,8,2032
4426,3503,2,4760
4427,3503,9,6791
4428,3505,5,890
4429,3505,5,2803
4430,3505,5,3325
4431,3505,5,3486
4432,3505,5,4532
4433,3505,5,5075
4434,3505,5,5440
4435,3505,9,5396
4436,3508,3,6795
4437,3509,9,3511
4438,3511,8,3509
4439,3514,9,5089
4440,3515,8,1253
4441,3515,9,1259
4442,3516,9,3517
4443,3517,8,3516
4444,3518,6,6094
4445,3519,3,12497
4446,3522,6,17048
4447,3522,9,4014
4448,3529,8,3454
4449,3534,9,3569
4450,3535,9,14519
4451,3545,2,2901
4452,3545,2,3547
4453,3545,3,33454
4454,3545,3,33874
4455,3545,3,33875
4456,3545,3,33876
4457,3545,3,33877
4458,3545,3,33878
4459,3545,3,33879
4460,3545,3,33880
4461,3545,3,33881
4462,3545,3,33882
4463,3545,6,3546
4464,3545,12,23935
4465,3546,6,3545
4466,3547,7,3545
4467,3547,8,2901
4468,3550,4,30723
4469,3553,3,5159
4470,3558,9,4841
4471,3559,9,4502
4472,3559,12,6194
4473,3569,8,3534
4474,3569,9,12061
4475,3571,6,1445
4476,3571,11,4905
4477,3572,2,5165
4478,3572,3,10050
4479,3572,3,10361
4480,3572,3,35077
4481,3572,6,4454
4482,3572,6,4939
4483,3572,6,5310
4484,3572,6,7222
4485,3572,8,1398
4486,3572,9,28013
4487,3572,11,15177
4488,3575,7,35331
4489,3576,9,5725
4490,3579,6,978
4491,3579,6,2978
4492,3579,6,5292
4493,3579,9,4486
4494,3586,9,3587
4495,3586,12,2374
4496,3586,12,2377
4497,3587,8,3586
4498,3588,4,21195
4499,3588,11,21507
4500,3593,2,6743
4501,3593,7,856
4502,3595,6,3599
4503,3595,6,28151
4504,3596,11,3676
4505,3599,6,3595
4506,3599,6,28151
4507,3600,6,1378
4508,3602,8,1302
4509,3603,6,14719
4510,3604,3,20391
4511,3604,4,28913
4512,3604,8,3165
4513,3604,9,6984
4514,3613,2,5332
4515,3613,9,11001
4516,3614,4,29837
4517,3615,9,4662
4518,3615,11,2534
4519,3616,2,5045
4520,3618,7,3001
4521,3620,7,998
4522,3620,7,3952
4523,3622,2,9091
4524,3624,3,11307
4525,3626,10,90
4526,3627,8,2595
4527,3627,9,14827
4528,3633,9,217
4529,3638,2,6965
4530,3638,2,15067
4531,3638,2,30313
4532,3638,6,35538
4533,3638,9,2707
4534,3652,8,1889
4535,3653,2,7540
4536,3653,2,33126
4537,3659,7,2707
4538,3660,11,2080
4539,3665,7,820
4540,3665,8,3371
4541,3667,2,32866
4542,3667,6,1862
4543,3667,9,6381
4544,3669,7,1685
4545,3670,4,3671
4546,3671,10,3670
4547,3674,9,8317
4548,3674,10,2605
4549,3676,9,6577
4550,3676,11,3098
4551,3676,11,3596
4552,3686,7,1555
4553,3689,9,3690
4554,3690,8,3689
4555,3692,2,4703
4556,3692,5,603
4557,3692,5,1534
4558,3692,5,1929
4559,3692,5,5684
4560,3692,5,7645
4561,3692,5,9893
4562,3692,5,12191
4563,3692,5,16419
4564,3692,5,21407
4565,3692,5,28669
4566,3692,5,31884
4567,3692,5,36593
4568,3692,8,1932
4569,3692,11,5753
4570,3692,11,8133
4571,3692,11,9979
4572,3692,11,12221
4573,3692,11,34302
4574,3695,6,1585
4575,3702,4,5065
4576,3707,2,10286
4577,3710,3,10584
4578,3710,11,2165
4579,3710,11,5688
4580,3710,11,6971
4581,3710,11,7307
4582,3710,11,7619
4583,3710,12,28087
4584,3712,2,5764
4585,3712,8,1840
4586,3712,9,11319
4587,3712,11,6489
4588,3713,8,1594
4589,3713,9,34966
4590,3724,3,31102
4591,3726,7,2243
4592,3727,6,2392
4593,3727,7,2471
4594,3728,9,3729
4595,3729,8,3728
4596,3734,6,506
4597,3736,3,33835
4598,3737,8,30751
4599,3737,9,3738
4600,3737,11,6878
4601,3738,8,3737
4602,3738,9,5397
4603,3744,7,966
4604,3744,8,2450
4605,3744,9,8363
4606,3745,7,966
4607,3745,8,8358
4608,3745,9,6217
4609,3747,9,4057
4610,3750,2,6299
4611,3750,8,1729
4612,3752,8,5006
4613,3754,3,12657
4614,3759,7,2476
4615,3762,8,3763
4616,3762,9,3764
4617,3763,8,3035
4618,3763,8,30571
4619,3763,9,3762
4620,3764,8,3762
4621,3768,8,9905
4622,3768,9,3769
4623,3769,8,3768
4624,3782,3,23697
4625,3782,4,6624
4626,3782,8,2593
4627,3782,9,3783
4628,3783,3,23697
4629,3783,4,6624
4630,3783,8,3782
4631,3783,9,4280
4632,3784,3,32311
4633,3784,6,30
4634,3784,8,2759
4635,3784,9,3785
4636,3785,3,28149
4637,3785,3,32739
4638,3785,3,34085
4639,3785,6,30
4640,3785,8,3784
4641,3785,9,3786
4642,3786,6,30
4643,3786,8,3785
4644,3791,7,857
4645,3805,3,10217
4646,3805,3,27997
4647,3805,3,33532
4648,3807,4,11101
4649,3811,9,34014
4650,3818,8,3821
4651,3820,9,3821
4652,3821,8,3820
4653,3821,9,3818
4654,3829,6,12027
4655,3837,4,16590
4656,3837,9,3432
4657,3837,9,9403
4658,3838,2,12569
4659,3838,6,3285
4660,3838,6,3839
4661,3839,6,3285
4662,3839,6,3838
4663,3841,9,6024
4664,3848,3,22661
4665,3848,6,21
4666,3849,7,1048
4667,3853,7,966
4668,3854,8,1490
4669,3854,9,2717
4670,3858,3,29738
4671,3858,6,8140
4672,3858,6,8141
4673,3858,9,8139
4674,3861,7,154
4675,3863,7,2727
4676,3864,7,1541
4677,3868,10,338
4678,3870,2,19683
4679,3875,2,32794
4680,3875,2,32795
4681,3875,6,3356
4682,3875,6,17719
4683,3878,2,7807
4684,3883,5,34620
4685,3884,7,1161
4686,3885,9,33998
4687,3886,5,4389
4688,3886,12,28717
4689,3887,7,2159
4690,3888,9,8289
4691,3896,9,5890
4692,3898,3,31050
4693,3898,7,2252
4694,3898,7,2253
4695,3901,8,2251
4696,3909,2,10200
4697,3909,2,10203
4698,3909,3,34700
4699,3909,9,9885
4700,3915,5,3008
4701,3915,5,4154
4702,3915,5,4578
4703,3915,5,5344
4704,3915,5,5475
4705,3915,5,6889
4706,3915,5,8011
4707,3915,5,8553
4708,3915,5,33026
4709,3917,5,2958
4710,3918,8,2413
4711,3921,5,2956
4712,3923,3,3100
4713,3923,9,6297
4714,3927,8,2581
4715,3927,9,6288
4716,3931,8,821
4717,3931,10,18
4718,3932,3,10954
4719,3932,4,32885
4720,3936,8,2882
4721,3945,7,2139
4722,3946,6,3947
4723,3946,12,9383
4724,3947,12,9383
4725,3948,5,157
4726,3952,2,3620
4727,3952,6,998
4728,3954,7,1731
4729,3954,9,8908
4730,3956,8,1066
4731,3956,9,7375
4732,3956,11,2787
4733,3958,9,5978
4734,3962,6,5238
4735,3963,9,3964
4736,3963,10,95
4737,3964,8,3963
4738,3964,10,95
4739,3965,7,1698
4740,3972,2,5298
4741,3972,2,6951
4742,3972,3,10015
4743,3972,3,21639
4744,3972,3,34866
4745,3972,8,482
4746,3974,6,566
4747,3974,9,6380
4748,3977,7,472
4749,3981,5,2821
4750,3983,9,5190
4751,3991,7,872
4752,3998,8,9006
4753,4003,9,5585
4754,4009,3,2195
4755,4012,3,5178
4756,4014,8,3522
4757,4014,9,4534
4758,4015,8,846
4759,4026,7,1565
4760,4026,9,6178
4761,4027,8,1360
4762,4027,9,7179
4763,4028,8,1172
4764,4028,9,5233
4765,4031,8,2903
4766,4033,6,10278
4767,4037,10,1
4768,4038,4,5849
4769,4038,4,9127
4770,4038,9,7745
4771,4038,11,16005
4772,4039,8,1760
4773,4039,8,1761
4774,4044,6,4823
4775,4044,6,36135
4776,4050,2,2173
4777,4050,11,17469
4778,4052,8,1138
4779,4053,8,2752
4780,4053,9,5751
4781,4053,9,11371
4782,4054,9,4586
4783,4056,8,2518
4784,4056,9,7761
4785,4057,3,35780
4786,4057,8,3747
4787,4057,9,9287
4788,4057,9,9904
4789,4059,5,2167
4790,4060,9,4061
4791,4061,8,4060
4792,4063,2,5279
4793,4063,9,5277
4794,4067,9,4068
4795,4068,8,4067
4796,4069,9,6609
4797,4070,3,35859
4798,4070,7,1983
4799,4071,7,2213
4800,4073,3,9978
4801,4075,8,1603
4802,4075,9,9241
4803,4078,7,837
4804,4080,8,2971
4805,4081,9,5300
4806,4082,8,2130
4807,4085,3,9829
4808,4088,6,30767
4809,4094,3,36517
4810,4094,12,35219
4811,4095,6,7621
4812,4095,6,30967
4813,4104,3,7452
4814,4106,7,6
4815,4107,6,2001
4816,4107,9,4565
4817,4114,8,2489
4818,4114,9,5520
4819,4124,7,1534
4820,4126,7,2044
4821,4126,9,4129
4822,4127,3,10256
4823,4129,2,2044
4824,4129,8,4126
4825,4130,11,30
4826,4132,6,2548
4827,4132,6,4991
4828,4134,7,1735
4829,4136,2,5056
4830,4149,3,1927
4831,4149,3,2147
4832,4149,3,6061
4833,4154,5,3915
4834,4155,7,21
4835,4155,8,8740
4836,4156,7,488
4837,4162,8,1372
4838,4162,8,1577
4839,4162,9,2011
4840,4162,9,2013
4841,4162,9,2014
4842,4162,9,3000
4843,4162,11,2010
4844,4163,8,2104
4845,4163,11,7041
4846,4166,8,1720
4847,4166,9,4804
4848,4173,7,3420
4849,4181,5,6351
4850,4181,6,1723
4851,4181,8,2167
4852,4182,7,2025
4853,4186,8,6368
4854,4188,6,1546
4855,4188,9,6050
4856,4189,2,7377
4857,4190,7,3227
4858,4191,9,592
4859,4192,8,5521
4860,4192,9,9958
4861,4195,8,2403
4862,4196,2,5333
4863,4196,8,1956
4864,4196,9,7580
4865,4197,8,2142
4866,4198,9,2157
4867,4199,9,4614
4868,4200,2,1795
4869,4200,8,1803
4870,4200,9,1796
4871,4202,7,2931
4872,4205,7,2927
4873,4208,8,2686
4874,4209,8,2564
4875,4213,7,2967
4876,4214,8,2993
4877,4224,2,6127
4878,4224,2,11553
4879,4224,4,23701
4880,4232,8,1916
4881,4240,9,4242
4882,4242,8,4240
4883,4242,9,4244
4884,4244,3,28613
4885,4244,8,4242
4886,4246,6,237
4887,4262,3,15093
4888,4262,9,6112
4889,4262,11,5305
4890,4280,3,23697
4891,4280,4,6624
4892,4280,8,3783
4893,4280,9,4282
4894,4282,3,23697
4895,4282,4,6624
4896,4282,8,4280
4897,4282,9,5204
4898,4286,2,8417
4899,4286,6,8403
4900,4286,6,8416
4901,4286,6,32353
4902,4312,7,967
4903,4312,8,2174
4904,4312,9,5291
4905,4314,8,749
4906,4314,9,4316
4907,4316,8,4314
4908,4320,7,1412
4909,4331,2,6063
4910,4331,9,10855
4911,4332,11,5477
4912,4334,2,9121
4913,4353,7,850
4914,4360,9,10280
4915,4361,7,297
4916,4362,2,10666
4917,4362,8,10348
4918,4362,9,36166
4919,4363,9,2187
4920,4365,5,9487
4921,4365,5,15839
4922,4371,6,1737
4923,4371,7,1737
4924,4375,2,28579
4925,4375,12,12887
4926,4379,9,4400
4927,4382,8,849
4928,4382,9,7311
4929,4382,11,26351
4930,4383,2,7164
4931,4383,8,4418
4932,4385,11,3579
4933,4385,11,5658
4934,4386,11,4486
4935,4386,11,5658
4936,4387,3,1985
4937,4389,3,32521
4938,4389,5,3886
4939,4389,12,28717
4940,4394,3,6850
4941,4394,3,16393
4942,4394,3,23013
4943,4394,3,30019
4944,4395,3,5871
4945,4395,3,30018
4946,4397,3,6844
4947,4399,5,6041
4948,4400,8,4379
4949,4406,6,2734
4950,4406,7,2253
4951,4416,5,1136
4952,4416,6,1382
4953,4416,8,890
4954,4418,2,7164
4955,4418,8,4419
4956,4418,9,4383
4957,4419,2,7164
4958,4419,9,4418
4959,4420,3,25599
4960,4420,9,3290
4961,4421,7,2367
4962,4427,2,16728
4963,4427,7,3272
4964,4437,7,1735
4965,4443,8,1685
4966,4443,9,4444
4967,4444,8,4443
4968,4444,9,10526
4969,4447,2,5348
4970,4447,7,235
4971,4450,7,60
4972,4454,6,3572
4973,4459,2,16480
4974,4459,2,16482
4975,4459,2,30942
4976,4459,2,31672
4977,4469,7,3269
4978,4472,7,1887
4979,4476,7,129
4980,4476,8,484
4981,4477,2,6187
4982,4477,3,5656
4983,4477,8,1698
4984,4477,9,8038
4985,4481,6,20189
4986,4483,7,273
4987,4486,6,5292
4988,4486,8,3579
4989,4489,8,3301
4990,4492,3,4699
4991,4502,8,2852
4992,4502,8,3559
4993,4508,7,291
4994,4509,8,2561
4995,4511,2,10509
4996,4514,5,7845
4997,4515,5,7845
4998,4532,5,890
4999,4532,5,2803
5000,4532,5,3325
5001,4532,5,3486
5002,4532,5,3505
5003,4532,5,5075
5004,4532,5,5440
5005,4534,8,4014
