3160,11,4818
3162,4,25073
3164,9,9518
3165,8,1852
3165,9,3604
3167,4,7465
3174,7,1965
3178,6,2073
3182,8,1617
3183,6,1620
3185,8,6557
3190,8,1768
3190,12,598
3199,2,37423
3199,4,25083
3203,7,951
3205,3,6065
3205,7,3239
3205,9,3259
3218,7,129
3219,7,1858
3220,3,2755
3220,3,3038
3221,7,1815
3222,8,2176
3222,9,3223
3222,10,274
3223,8,3222
3223,10,274
3225,8,2963
3225,9,5162
3226,8,1842
3226,9,5028
3227,2,4190
3227,8,1904
3227,9,7254
3228,4,8317
3228,8,2605
3228,9,4872
3229,5,10213
3230,2,4798
3230,9,4726
3231,8,134
3231,9,4765
3232,7,375
3234,7,1583
3239,2,3205
3239,2,9325
3239,6,5167
3239,11,5640
3245,7,2077
3247,10,189
3248,8,1587
3256,4,7536
3256,8,2585
3256,9,2582
3259,8,3205
3259,9,3264
3264,8,3259
3265,10,721
3266,7,394
3268,9,99
3269,2,4469
3269,3,36646
3269,8,873
3269,9,2928
3270,6,1409
3270,9,1410
3272,2,3274
3272,2,3280
3272,9,3273
3272,9,3281
3272,12,4427
3273,8,3272
3273,9,3274
3274,7,3272
3274,8,3273
3274,9,3275
3275,8,3274
3275,9,3276
3276,8,3275
3276,9,3277
3277,8,3276
3277,9,3278
3278,8,3277
3278,9,3279
3279,8,3278
3280,7,3272
3281,8,3272
3281,9,1707
3285,6,3838
3285,6,3839
3288,7,80
3290,2,25597
3290,3,25599
3290,8,4420
3292,7,2744
3295,2,6693
3295,2,25749
3295,3,8921
3295,3,28155
3295,6,3008
3295,12,29739
3297,2,4772
3297,2,5196
3297,8,2563
3297,9,29893
3301,6,349
3301,9,4489
3312,2,8550
3312,2,30449
3312,2,30450
3312,6,2222
3312,11,8551
3312,12,223
3317,6,26447
3318,6,147
3320,11,604
3322,2,5484
3323,8,320
3325,5,890
3325,5,2803
3325,5,3486
3325,5,3505
3325,5,4532
3325,5,5075
3325,5,5440
3328,11,2476
3329,9,2523
3335,3,33378
3335,6,35228
3345,9,25661
3349,8,274
3349,8,5859
3352,7,2001
3354,8,2404
3356,6,3875
3358,5,8078
3361,9,10815
3366,3,31676
3366,5,10588
3366,5,36023
3366,8,14407
3370,5,4729
3370,8,3056
3371,7,820
3371,9,3665
3381,7,1251
3392,8,1579
3394,11,1087
3398,6,4808
3399,2,2906
3399,4,9385
3399,5,1712
3399,5,10648
3401,7,1205
3406,7,1694
3407,4,5539
3410,7,2604
3414,9,34531
3419,8,1568
3420,2,4173
3420,9,4715
3421,6,1486
3425,4,25085
3425,9,35593
3429,8,1055
3430,9,1055
3432,8,3837
3437,2,25053
3444,3,28149
3444,5,12851
3444,5,17621
3444,5,30122
3446,8,8278
3446,9,9544
3447,7,1566
3449,7,489
3454,9,3529
3455,9,5667
3456,8,5116
3456,9,4535
3457,2,8422
3457,9,4752
3460,11,12371
3462,7,518
3462,8,6492
3464,3,32503
3466,7,486
3467,9,6023
3468,7,158
3469,7,444
3478,5,2396
3478,5,2871
3478,5,5464
3479,2,8837
3479,5,14543
3479,5,20757
3479,9,6590
3479,9,31652
3481,3,1985
3481,3,4486
3481,3,5658
3483,10,1453
3484,9,1453
3485,7,801
3486,5,890
3486,5,2803
3486,5,3325
3486,5,4532
3486,5,5075
3486,5,5440
3488,6,5155
3493,8,1835
3496,8,7985
3496,9,6939
3500,8,8229
3501,8,2032
3503,2,4760
3503,9,6791
3505,5,890
3505,5,2803
3505,5,3325
3505,5,3486
3505,5,4532
3505,5,5075
3505,5,5440
3505,9,5396
3508,3,6795
3509,9,3511
3511,8,3509
3514,9,5089
3515,8,1253
3515,9,1259
3516,9,3517
3517,8,3516
3518,6,6094
3519,3,12497
3522,6,17048
3522,9,4014
3529,8,3454
3534,9,3569
3535,9,14519
3545,2,2901
3545,2,3547
3545,3,33454
3545,3,33874
3545,3,33875
3545,3,33876
3545,3,33877
3545,3,33878
3545,3,33879
3545,3,33880
3545,3,33881
3545,3,33882
3545,6,3546
3545,12,23935
3546,6,3545
3547,7,3545
3547,8,2901
3550,4,30723
3553,3,5159
3558,9,4841
3559,9,4502
3559,12,6194
3569,8,3534
3569,9,12061
3571,6,1445
3571,11,4905
3572,2,5165
3572,3,10050
3572,3,10361
3572,3,35077
3572,6,4454
3572,6,4939
3572,6,5310
3572,6,7222
3572,8,1398
3572,9,28013
3572,11,15177
3575,7,35331
3576,9,5725
3579,6,978
3579,6,2978
3579,6,5292
3579,9,4486
3586,9,3587
3586,12,2374
3586,12,2377
3587,8,3586
3588,4,21195
3588,11,21507
3593,2,6743
3593,7,856
3595,6,3599
3595,6,28151
3596,11,3676
3599,6,3595
3599,6,28151
3600,6,1378
3602,8,1302
3603,6,14719
3604,3,20391
3604,4,28913
3604,8,3165
3604,9,6984
3613,2,5332
3613,9,11001
3614,4,29837
3615,9,4662
3615,11,2534
3616,2,5045
3618,7,3001
3620,7,998
3620,7,3952
3622,2,9091
3624,3,11307
3626,10,90
3627,8,2595
3627,9,14827
3633,9,217
3638,2,6965
3638,2,15067
3638,2,30313
3638,6,35538
3638,9,2707
3652,8,1889
3653,2,7540
3653,2,33126
3659,7,2707
3660,11,2080
3665,7,820
3665,8,3371
3667,2,32866
3667,6,1862
3667,9,6381
3669,7,1685
3670,4,3671
3671,10,3670
3674,9,8317
3674,10,2605
3676,9,6577
3676,11,3098
3676,11,3596
3686,7,1555
3689,9,3690
3690,8,3689
3692,2,4703
3692,5,603
3692,5,1534
3692,5,1929
3692,5,5684
3692,5,7645
3692,5,9893
3692,5,12191
3692,5,16419
3692,5,21407
3692,5,28669
3692,5,31884
3692,5,36593
3692,8,1932
3692,11,5753
3692,11,8133
3692,11,9979
3692,11,12221
3692,11,34302
3695,6,1585
3702,4,5065
3707,2,10286
3710,3,10584
3710,11,2165
3710,11,5688
3710,11,6971
3710,11,7307
3710,11,7619
3710,12,28087
3712,2,5764
3712,8,1840
3712,9,11319
3712,11,6489
3713,8,1594
3713,9,34966
3724,3,31102
3726,7,2243
3727,6,2392
3727,7,2471
3728,9,3729
3729,8,3728
3734,6,506
3736,3,33835
3737,8,30751
3737,9,3738
3737,11,6878
3738,8,3737
3738,9,5397
3744,7,966
3744,8,2450
3744,9,8363
3745,7,966
3745,8,8358
3745,9,6217
3747,9,4057
3750,2,6299
3750,8,1729
3752,8,5006
3754,3,12657
3759,7,2476
3762,8,3763
3762,9,3764
3763,8,3035
3763,8,30571
3763,9,3762
3764,8,3762
3768,8,9905
3768,9,3769
3769,8,3768
3782,3,23697
3782,4,6624
3782,8,2593
3782,9,3783
3783,3,23697
3783,4,6624
3783,8,3782
3783,9,4280
3784,3,32311
3784,6,30
3784,8,2759
3784,9,3785
3785,3,28149
3785,3,32739
3785,3,34085
3785,6,30
3785,8,3784
3785,9,3786
3786,6,30
3786,8,3785
3791,7,857
3805,3,10217
3805,3,27997
3805,3,33532
3807,4,11101
3811,9,34014
3818,8,3821
3820,9,3821
3821,8,3820
3821,9,3818
3829,6,12027
3837,4,16590
3837,9,3432
3837,9,9403
3838,2,12569
3838,6,3285
3838,6,3839
3839,6,3285
3839,6,3838
3841,9,6024
3848,3,22661
3848,6,21
3849,7,1048
3853,7,966
3854,8,1490
3854,9,2717
3858,3,29738
3858,6,8140
3858,6,8141
3858,9,8139
3861,7,154
3863,7,2727
3864,7,1541
3868,10,338
3870,2,19683
3875,2,32794
3875,2,32795
3875,6,3356
3875,6,17719
3878,2,7807
3883,5,34620
3884,7,1161
3885,9,33998
3886,5,4389
3886,12,28717
3887,7,2159
3888,9,8289
3896,9,5890
3898,3,31050
3898,7,2252
3898,7,2253
3901,8,2251
3909,2,10200
3909,2,10203
3909,3,34700
3909,9,9885
3915,5,3008
3915,5,4154
3915,5,4578
3915,5,5344
3915,5,5475
3915,5,6889
3915,5,8011
3915,5,8553
3915,5,33026
3917,5,2958
3918,8,2413
3921,5,2956
3923,3,3100
3923,9,6297
3927,8,2581
3927,9,6288
3931,8,821
3931,10,18
3932,3,10954
3932,4,32885
3936,8,2882
3945,7,2139
3946,6,3947
3946,12,9383
3947,12,9383
3948,5,157
3952,2,3620
3952,6,998
3954,7,1731
3954,9,8908
3956,8,1066
3956,9,7375
3956,11,2787
3958,9,5978
3962,6,5238
3963,9,3964
3963,10,95
3964,8,3963
3964,10,95
3965,7,1698
3972,2,5298
3972,2,6951
3972,3,10015
3972,3,21639
3972,3,34866
3972,8,482
3974,6,566
3974,9,6380
3977,7,472
3981,5,2821
3983,9,5190
3991,7,872
3998,8,9006
4003,9,5585
4009,3,2195
4012,3,5178
4014,8,3522
4014,9,4534
4015,8,846
4026,7,1565
4026,9,6178
4027,8,1360
4027,9,7179
4028,8,1172
4028,9,5233
4031,8,2903
4033,6,10278
4037,10,1
4038,4,5849
4038,4,9127
4038,9,7745
4038,11,16005
4039,8,1760
4039,8,1761
4044,6,4823
4044,6,36135
4050,2,2173
4050,11,17469
4052,8,1138
4053,8,2752
4053,9,5751
4053,9,11371
4054,9,4586
4056,8,2518
4056,9,7761
4057,3,35780
4057,8,3747
4057,9,9287
4057,9,9904
4059,5,2167
4060,9,4061
4061,8,4060
4063,2,5279
4063,9,5277
4067,9,4068
4068,8,4067
4069,9,6609
4070,3,35859
4070,7,1983
4071,7,2213
4073,3,9978
4075,8,1603
4075,9,9241
4078,7,837
4080,8,2971
4081,9,5300
4082,8,2130
4085,3,9829
4088,6,30767
4094,3,36517
4094,12,35219
4095,6,7621
4095,6,30967
4104,3,7452
4106,7,6
4107,6,2001
4107,9,4565
4114,8,2489
4114,9,5520
4124,7,1534
4126,7,2044
4126,9,4129
4127,3,10256
4129,2,2044
4129,8,4126
4130,11,30
4132,6,2548
4132,6,4991
4134,7,1735
4136,2,5056
4149,3,1927
4149,3,2147
4149,3,6061
4154,5,3915
4155,7,21
4155,8,8740
4156,7,488
4162,8,1372
4162,8,1577
4162,9,2011
4162,9,2013
4162,9,2014
4162,9,3000
4162,11,2010
4163,8,2104
4163,11,7041
4166,8,1720
4166,9,4804
4173,7,3420
4181,5,6351
4181,6,1723
4181,8,2167
4182,7,2025
4186,8,6368
4188,6,1546
4188,9,6050
4189,2,7377
4190,7,3227
4191,9,592
4192,8,5521
4192,9,9958
4195,8,2403
4196,2,5333
4196,8,1956
4196,9,7580
4197,8,2142
4198,9,2157
4199,9,4614
4200,2,1795
4200,8,1803
4200,9,1796
4202,7,2931
4205,7,2927
4208,8,2686
4209,8,2564
4213,7,2967
4214,8,2993
4224,2,6127
4224,2,11553
4224,4,23701
4232,8,1916
4240,9,4242
4242,8,4240
4242,9,4244
4244,3,28613
4244,8,4242
4246,6,237
4262,3,15093
4262,9,6112
4262,11,5305
4280,3,23697
4280,4,6624
4280,8,3783
4280,9,4282
4282,3,23697
4282,4,6624
4282,8,4280
4282,9,5204
4286,2,8417
4286,6,8403
4286,6,8416
4286,6,32353
4312,7,967
4312,8,2174
4312,9,5291
4314,8,749
4314,9,4316
4316,8,4314
4320,7,1412
4331,2,6063
4331,9,10855
4332,11,5477
4334,2,9121
4353,7,850
4360,9,10280
4361,7,297
4362,2,10666
4362,8,10348
4362,9,36166
4363,9,2187
4365,5,9487
4365,5,15839
4371,6,1737
4371,7,1737
4375,2,28579
4375,12,12887
4379,9,4400
4382,8,849
4382,9,7311
4382,11,26351
4383,2,7164
4383,8,4418
4385,11,3579
4385,11,5658
4386,11,4486
4386,11,5658
4387,3,1985
4389,3,32521
4389,5,3886
4389,12,28717
4394,3,6850
4394,3,16393
4394,3,23013
4394,3,30019
4395,3,5871
4395,3,30018
4397,3,6844
4399,5,6041
4400,8,4379
4406,6,2734
4406,7,2253
4416,5,1136
4416,6,1382
4416,8,890
4418,2,7164
4418,8,4419
4418,9,4383
4419,2,7164
4419,9,4418
4420,3,25599
4420,9,3290
4421,7,2367
4427,2,16728
4427,7,3272
4437,7,1735
4443,8,1685
4443,9,4444
4444,8,4443
4444,9,10526
4447,2,5348
4447,7,235
4450,7,60
4454,6,3572
4459,2,16480
4459,2,16482
4459,2,30942
4459,2,31672
4469,7,3269
4472,7,1887
4476,7,129
4476,8,484
4477,2,6187
4477,3,5656
4477,8,1698
4477,9,8038
4481,6,20189
4483,7,273
4486,6,5292
4486,8,3579
4489,8,3301
4492,3,4699
4502,8,2852
4502,8,3559
4508,7,291
4509,8,2561
4511,2,10509
4514,5,7845
4515,5,7845
4532,5,890
4532,5,2803
4532,5,3325
4532,5,3486
4532,5,3505
4532,5,5075
4532,5,5440
4534,8,4014
4534,9,4967
4535,8,3456
4535,9,6479
4540,3,19977
4540,7,80
4548,6,8457
4548,6,18497
4549,7,967
4550,2,6958
4551,2,7083
4554,2,13781
4561,8,188
4561,12,6690
4563,3,11177
4563,5,11177
4565,6,2001
4565,8,4107
4566,7,1807
4578,5,3915
4581,9,5034
4584,9,4616
4586,8,4054
4590,9,6891
4596,9,6768
4596,10,1575
4608,3,1383
4614,8,4199
4616,8,4584
4639,4,4640
4640,10,4639
4646,8,2451
4646,9,5031
4650,3,400
4654,2,6213
4654,2,16049
4654,9,8937
4654,11,5955
4654,12,27509
4662,8,3615
4664,7,45
4667,8,2789
4672,6,43
4681,9,4682
4682,8,4681
4690,3,6872
4690,3,31050
4690,6,1678
4690,6,8394
4690,6,33685
4690,6,33686
4690,6,33687
4698,5,27747
4699,3,4492
4703,2,10549
4703,7,3692
4705,5,2001
4705,9,8348
4712,10,859
4715,8,3420
4718,2,366
4719,2,6704
4719,3,16363
4719,5,30679
4719,9,6633
4720,3,18245
4720,9,6165
4723,6,4680
4723,9,32897
4725,12,21353
4726,8,3230
4729,5,3370
4737,2,34354
4737,3,30442
4737,6,34353
4737,9,8355
4737,11,33662
4744,2,5772
4752,8,3457
4760,7,3503
4765,8,3231
4772,7,3297
4773,9,9376
4786,10,2403
4789,8,2924
4789,8,6401
4792,3,1117
4792,7,527
4793,3,1118
4793,7,527
4794,3,1119
4794,7,527
4795,3,1120
4795,7,527
4798,7,3230
4800,6,2545
4802,9,4803
4803,8,4802
4804,8,4166
4804,9,9005
4807,8,9403
4807,9,7601
4808,6,3398
4808,12,33027
4810,6,1598
4810,6,4981
4810,12,4578
4811,8,1888
4814,8,3092
4814,9,25649
4816,8,1511
4816,9,10420
4818,11,3160
4823,6,4044
4823,6,36135
4827,7,1692
4835,7,269
4841,8,3558
4841,9,4842
4842,8,4841
4842,9,5647
4848,8,2443
4849,9,176
4851,7,1412
4854,9,4855
4855,8,4854
4855,9,4856
4856,8,4855
4866,8,5391
4872,8,3228
4872,9,6377
4874,7,527
4874,9,10916
4876,6,7193
4876,6,8554
4876,6,35497
4879,2,6736
4884,2,8754
4884,12,12699
4886,7,249
4896,5,934
4896,11,7568
4898,2,6793
4898,3,8068
4898,4,6163
4898,9,6707
4898,9,22145
4901,8,1519
4903,6,837
4903,9,6379
4905,11,3571
4910,3,2201
4910,7,1564
4918,2,4938
4918,8,3091
4918,9,6864
4923,3,305
4923,3,12769
4923,3,20385
4926,6,1663
4926,6,33474
4926,6,35494
4926,10,1663
4935,2,21467
4935,2,21475
4935,2,23575
4935,6,30247
4936,2,21493
4936,2,23647
4936,2,29235
4936,6,18845
4938,2,4918
4938,8,2685
4939,2,28809
4939,6,3572
4941,12,1371
4941,12,1520
4941,12,2747
4941,12,3024
4941,12,5249
4946,7,2324
4961,6,1137
4962,6,5314
4967,8,4534
4970,8,1292
4970,8,13709
4975,5,9253
4975,5,13599
4975,5,30484
4975,6,34753
4975,9,30485
4981,6,1598
4981,6,4810
4985,6,76
4985,9,10153
4991,6,4132
4997,10,277
5002,4,12745
5005,2,8314
5005,9,6582
5005,12,8316
5006,8,2279
5006,9,3752
5013,6,9095
5019,7,1412
5020,2,21215
5023,4,30965
5025,9,5549
5027,5,36666
5027,9,8963
5027,12,28921
5028,8,3226
5028,9,7655
5029,8,627
5029,9,558
5030,9,9712
5031,8,4646
5031,9,5032
5032,8,5031
5034,2,6344
5034,2,7108
5034,8,4581
5036,8,5043
5036,10,1347
5037,7,2158
5042,2,7593
5043,9,5036
5043,10,1347
5045,7,3616
5049,9,7264
5051,3,1088
5052,9,1344
5056,7,4136
5060,2,7337
5060,2,9865
5060,9,8479
5065,10,3702
5070,2,5289
5070,7,2268
5070,9,6511
5072,7,2795
5074,6,566
5074,8,6380
5075,5,890
5075,5,2803
5075,5,3325
5075,5,3486
5075,5,3505
5075,5,4532
5075,5,5440
5079,2,6794
5079,4,6587
5080,9,7549
5081,2,32268
5081,3,30514
5081,4,6948
5081,8,15689
5081,9,11597
5082,3,32089
5082,9,6901
5089,8,3514
5091,12,4948
5096,7,8687
5097,8,2798
5098,6,7779
5112,2,6287
5114,2,6421
5114,2,9135
5114,6,121
5114,11,7902
5116,9,3456
5118,11,849
5136,10,1299
5141,2,8042
5147,3,707
5147,6,706
5147,8,289
5150,2,6882
5151,6,36662
5152,7,813
5153,4,10751
5155,6,3488
5157,6,1442
5159,3,3553
5159,9,5587
5162,2,5713
5162,8,3225
5162,9,14575
5163,2,33156
5163,7,2904
5164,3,5165
5164,7,194
5165,3,5164
5165,7,3572
5167,6,3239
5178,3,4012
5189,9,8956
5190,8,3983
5193,9,14069
5196,7,3297
5199,7,2104
5200,6,31575
5203,6,11049
5203,8,2223
5204,3,23697
5204,4,6624
5204,8,4282
5204,9,5205
5205,3,23697
5205,8,5204
5205,9,6954
5210,9,5213
5213,8,5210
5216,5,62
5216,5,291
5223,6,19875
5225,6,1428
5225,9,1412
5228,7,18
5228,8,822
5231,2,9032
5231,3,24347
5231,5,33733
5231,6,37814
5231,9,10507
5233,8,4028
5237,8,3026
5238,6,3962
5240,3,23889
5240,7,17933
5244,7,962
5246,11,2038
5246,11,2039
5246,11,2044
5249,6,19773
5250,3,5658
5252,7,21
5256,7,1565
5256,9,6275
5258,8,265
5258,9,19647
5259,6,25345
5262,8,2923
5262,9,7082
5266,8,2256
5266,9,5629
5267,4,28983
5267,6,30738
5267,9,20175
5267,12,35710
5270,3,80
5273,2,25051
5274,6,22979
5277,2,9355
5277,8,4063
5279,7,4063
5288,10,165
5289,7,5070
5290,3,11281
5290,7,516
5291,8,4312
5292,6,938
5292,6,3579
5292,6,4486
5296,7,2012
5298,7,3972
5299,3,29629
5300,3,19945
5300,8,4081
5300,9,10379
5303,10,2254
5305,9,7774
5305,11,4262
5306,2,8909
5306,8,1731
5306,9,8995
5307,2,6437
5308,7,842
5310,6,3572
5310,9,7222
5314,6,4962
5324,11,1387
5332,7,3613
5333,7,4196
5337,8,2156
5337,9,7334
5341,2,6884
5341,8,6007
5342,9,6676
5343,2,19479
5344,5,3915
5347,7,368
5348,7,235
5348,7,4447
5351,10,2581
5355,2,6581
5355,2,7857
5355,3,37657
5355,9,6634
5356,4,9706
5369,7,1362
5372,8,929
5375,2,29445
5391,8,1639
5391,9,4866
5395,5,1897
5395,5,2916
5396,8,3505
5397,8,3738
5397,9,10513
5398,8,5674
5411,7,1263
5415,6,338
5419,8,490
5420,4,7904
5427,6,2858
5427,9,14047
5440,5,890
5440,5,2803
5440,5,3325
5440,5,3486
5440,5,3505
5440,5,4532
5440,5,5075
5449,3,2408
5449,7,516
5454,2,6748
5455,3,18151
5458,7,481
5460,2,6231
5460,7,235
5462,9,24123
5462,10,949
5464,5,2396
5464,5,2871
5464,5,3478
5466,8,629
5466,8,1182
5472,8,799
5474,11,6077
5475,5,3915
5477,11,4332
5478,8,6583
5478,9,15913
5484,7,3322
5485,6,2253
5492,7,611
5494,9,283
5496,6,29961
5501,7,411
5503,12,13423
5504,9,1727
5507,2,7016
5507,5,9793
5515,8,1986
5520,8,4114
5520,9,5938
5521,8,2026
5521,9,4192
5526,3,528
5526,7,527
5529,3,1121
5529,7,1564
5530,2,6896
5538,7,6444
5539,10,3407
5542,3,5544
5542,3,5571
5542,3,12563
5544,3,5542
5544,3,5571
5544,3,12563
5548,9,5773
5549,8,5025
5560,9,5555
5564,8,7162
5571,3,5542
5571,3,5544
5571,3,12563
5578,3,235
5583,5,1816
5583,5,2263
5584,8,5585
5585,8,4003
5585,9,5584
5587,8,5159
5597,9,6712
5603,6,2505
5603,12,3941
5618,9,21487
5620,6,1985
5621,9,6133
5624,3,8278
5628,6,6073
5628,9,6074
5629,8,5266
5630,3,6399
5630,4,6927
5630,9,6372
5640,11,3239
5644,7,2135
5647,8,4842
5652,7,973
5653,8,2988
5656,3,1698
5656,3,4477
5658,3,5250
5658,8,2253
5658,9,34820
5658,11,4385
5658,11,4386
5662,9,12603
5667,8,3455
5667,9,9181
5670,2,6959
5671,2,7759
5671,2,10884
5671,2,27709
5671,9,16123
5674,9,5398
5678,2,10098
5680,2,6862
5680,2,7017
5680,9,7791
5682,6,438
5682,11,8705
5684,2,6527
5684,5,603
5684,5,1534
5684,5,1929
5684,5,1932
5684,5,3692
5684,5,7645
5684,5,9893
5684,5,12191
5684,5,16419
5684,5,21407
5684,5,28669
5684,5,31884
5684,5,34290
5684,5,36593
5684,11,5753
5684,11,8133
5684,11,9979
5684,11,12221
5684,11,34302
5686,3,20995
5688,3,37140
5688,6,2165
5688,6,6971
5688,6,7307
5688,6,7619
5688,6,8149
5688,11,3710
5690,8,8038
5690,9,8190
5691,8,238
5693,6,34924
5702,4,6169
5702,6,1135
5702,6,1174
5710,2,11299
5710,7,516
5712,2,2313
5712,8,2150
5713,7,5162
5715,7,1596
5717,8,1579
5723,3,80
5723,3,81
5725,8,3576
5734,2,6705
5742,6,2451
5751,2,6999
5751,8,4053
5751,9,10573
5753,8,10549
5753,9,8133
5753,11,1534
5753,11,1929
5753,11,1932
5753,11,3692
5753,11,5684
5755,6,3079
5760,6,11471
5760,6,37520
5764,7,3712
5772,7,4744
5773,8,5548
5781,3,1944
5781,11,539
5783,7,1578
5784,6,719
5812,6,35403
5813,6,7485
5813,6,30973
5814,8,6849
5826,3,23759
5828,8,1573
5832,8,3009
5832,9,32881
5834,2,17439
5834,2,17441
5834,2,17443
5834,2,17445
5834,6,17439
5834,9,15875
5835,4,6726
5844,7,1564
5845,7,1564
5848,3,14537
5849,10,4038
5854,8,960
5859,8,274
5859,9,3349
5865,7,776
5871,3,4395
5871,3,30018
5875,6,22511
5875,6,29920
5883,4,26209
5890,8,3896
5900,6,1695
5902,2,15291
5908,2,10039
5908,2,10040
5909,9,10464
5921,8,5922
5921,9,5923
5922,6,5923
5922,9,5921
5923,6,5922
5923,8,5921
5933,6,5936
5936,6,5933
5938,8,5520
5947,7,2001
5953,2,6492
5953,2,30298
5953,6,518
5955,9,10249
5955,11,4654
5956,8,714
5957,11,849
5958,9,7858
5962,9,8410
5962,11,288
5967,2,6310
5967,8,1707
5967,9,5968
5968,8,5967
5973,2,7744
5973,2,21599
5978,8,3958
5987,3,20703
5987,3,20797
5992,2,10943
5994,4,8522
5996,7,22
6007,8,2966
6007,9,5341
6008,5,10359
6008,5,12963
6008,5,12965
6008,5,17497
6008,5,22693
6008,5,30030
6008,5,32707
6008,9,8217
6012,6,3110
6015,9,2956
6016,6,1374
6016,6,2293
6016,9,1336
6023,8,3467
6023,9,10928
6024,8,3841
6024,9,7972
6028,7,2222
6030,2,7322
6032,3,16415
6032,6,478
6032,6,2170
6033,6,813
6033,8,223
6033,9,11359
6038,8,926
6041,3,31518
6041,3,35512
6041,5,4399
6045,4,10152
6045,9,9656
6046,12,12699
6050,2,10628
6050,8,4188
6050,9,7135
6061,3,1927
6061,3,2147
6061,3,4149
6062,7,1685
6063,7,4331
6064,11,1889
6065,3,3205
6067,2,11959
6068,8,533
6069,2,12485
6069,9,12481
6071,9,6072
6072,8,6071
6073,6,5628
6074,8,5628
6077,11,5474
6094,6,1204
6094,6,3518
6095,7,1893
6098,2,6885
6107,7,1844
6112,3,8635
6112,8,4262
6112,9,8057
6112,11,7774
6115,7,235
6115,9,18429
6115,12,1412
6117,9,8538
6127,7,4224
6129,2,9100
6129,3,10306
6129,9,6883
6130,2,6684
6130,8,6355
6130,9,8409
6133,8,5621
6148,3,12123
6148,9,11699
6149,2,31202
6149,3,30803
6149,8,951
6151,7,317
6151,7,2952
6152,10,317
6153,10,1254
6154,10,1257
6156,9,9973
6163,10,4898
6165,8,4720
6166,2,9618
6169,10,5702
6171,9,9130
6172,3,37023
6178,7,1565
6187,7,4477
6194,12,2852
6194,12,3559
6198,7,235
6199,7,1609
6201,3,7468
6201,3,8918
6201,11,8231
6205,2,7782
6205,9,10076
6209,7,1397
6211,4,7654
6213,2,9047
6213,2,9063
6213,7,4654
6213,9,16049
6213,11,8023
6213,12,27509
6215,9,7953
6217,7,966
6217,8,3745
6217,9,8359
6226,10,856
6227,8,1561
6229,2,10335
6229,5,6230
6230,5,6229
6231,7,235
6231,7,5460
6234,11,2129
6245,2,2420
6245,7,2419
6246,7,1520
6251,7,2942
6262,3,6277
6275,7,1565
6275,8,5256
6277,2,10285
6277,8,10282
6287,7,5112
6288,8,3927
6291,8,71
6291,9,73
6297,8,3923
6297,9,10202
6299,7,3750
6303,2,20185
6303,9,11595
6310,3,1707
6312,8,3000
6325,7,1735
6327,6,7103
6328,7,2349
6330,2,28603
6330,7,355
6330,9,14957
6331,3,2466
6331,11,2060
6336,3,23943
6336,4,24371
6336,6,32792
6336,8,87
6336,8,14007
6336,9,88
6336,9,35224
6336,9,36436
6336,9,37764
6337,5,7276
6344,7,5034
6347,2,7870
6347,2,36250
6347,9,9471
6347,11,7805
6351,5,2167
6355,9,6130
6361,9,2924
6368,9,4186
6372,8,5630
6372,9,6637
6374,8,2389
6374,9,6375
6375,8,6374
6377,8,4872
6377,9,7044
6379,8,4903
6380,8,3974
6380,9,5074
6381,8,3667
6381,9,23725
6383,6,10812
6385,7,1117
6392,11,7897
6392,11,9744
6399,3,5630
6401,9,4789
6408,2,7669
6408,8,8481
6418,7,15
6421,7,5114
6425,9,7463
6437,7,5307
6438,7,235
6443,2,7453
6443,8,2163
6443,9,366
6444,2,5538
6444,2,8022
6444,9,8311
6460,7,966
6460,8,8359
6460,9,8360
6462,3,8181
6462,3,11537
6462,3,11799
6462,3,14231
6462,3,14247
6467,2,8331
6467,7,235
6468,9,11268
6472,6,9345
6472,12,8539
6479,8,4535
6481,8,33999
6481,9,34000
6482,8,33998
6482,9,33999
6489,7,3712
6492,7,5953
6492,9,3462
6496,3,36976
6496,8,1853
6500,2,8668
6500,2,9202
6500,9,10073
6511,2,9274
6511,8,5070
6513,5,971
6517,8,6518
6518,8,6798
6518,9,6517
6523,2,6524
6523,9,27451
6524,7,6523
6525,2,17159
6525,2,19337
6525,2,24443
6525,3,20955
6525,3,29729
6525,3,29731
6525,3,29752
6525,3,31549
6525,3,32142
6525,3,32143
6525,3,32147
6525,3,32733
6525,3,32734
6525,9,16371
6527,7,5684
6546,6,1639
6547,2,9062
6547,2,10067
6548,7,2001
6553,3,3092
6555,7,1565
6557,9,3185
6566,5,210
6566,5,249
6566,5,1293
6567,7,1293
6567,12,210
6567,12,249
6568,5,30762
6572,8,2787
6572,9,6773
6572,11,7375
6573,8,7338
6574,2,16646
6574,4,16740
6574,5,16648
6577,8,3676
6579,7,1962
6581,7,5355
6582,8,5005
6582,12,8196
6583,8,9885
6583,9,5478
6586,2,8894
6586,9,9441
6587,10,5079
6590,5,14543
6590,5,20757
6590,8,3479
6591,7,45
6604,2,17749
6604,9,9013
6607,8,2290
6609,8,4069
6609,9,10810
6624,10,2593
6624,10,3782
6624,10,3783
6624,10,4280
6624,10,4282
6624,10,5204
6625,3,35575
6625,6,415
6628,12,355
6628,12,486
6628,12,940
6629,9,6630
6630,8,6629
6633,2,7740
6633,5,30679
6633,8,4719
6633,9,8456
6634,2,9630
6634,2,10483
6634,8,5355
6634,9,9745
6637,8,6372
6653,6,1491
6657,7,863
6658,9,33085
6671,3,13365
6675,6,11483
6675,12,1980
